CommodityCode,CommodityDescription,CountryCode,CountryName,MarketYear,CalendarYear,Month,AttributeId,AttributeDescription,UnitId,UnitDescription,Value
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,86,Total Supply,5,(1000 HEAD)         ,37378.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,88,Total Exports,5,(1000 HEAD)         ,822.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,118,Cow Slaughter,5,(1000 HEAD)         ,3693.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,122,Calf Slaughter,5,(1000 HEAD)         ,956.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,124,Other Slaughter,5,(1000 HEAD)         ,3987.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,117,Total Slaughter,5,(1000 HEAD)         ,8636.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,172,Loss,5,(1000 HEAD)         ,50.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,176,Ending Inventories,5,(1000 HEAD)         ,27870.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,178,Total Distribution,5,(1000 HEAD)         ,37378.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,199,Inventory Balance,5,(1000 HEAD)         ,150.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,200,Inventory Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,206,Cow Change,23,(PERCENT)           ,2.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,204,Production Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,207,Production to Cows,23,(PERCENT)           ,64.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,209,Slaughter to Inventory,23,(PERCENT)           ,31.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,213,Slaughter to Total Supply,23,(PERCENT)           ,23.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,4221.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,1845.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,28,Production (Calf Crop),5,(1000 HEAD)         ,1365.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,57,Total Imports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,86,Total Supply,5,(1000 HEAD)         ,5586.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,88,Total Exports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,118,Cow Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,124,Other Slaughter,5,(1000 HEAD)         ,1148.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,117,Total Slaughter,5,(1000 HEAD)         ,1148.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,172,Loss,5,(1000 HEAD)         ,353.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,176,Ending Inventories,5,(1000 HEAD)         ,4085.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,178,Total Distribution,5,(1000 HEAD)         ,5586.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,199,Inventory Balance,5,(1000 HEAD)         ,-136.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,200,Inventory Change,23,(PERCENT)           ,-2.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,206,Cow Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,204,Production Change,23,(PERCENT)           ,2.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,207,Production to Cows,23,(PERCENT)           ,74.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,209,Slaughter to Inventory,23,(PERCENT)           ,27.0
0011000,"Animal Numbers, Cattle        ",BO,Belarus                       ,2001,2015,10,213,Slaughter to Total Supply,23,(PERCENT)           ,21.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,150382.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,30076.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,42107.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,28,Production (Calf Crop),5,(1000 HEAD)         ,41355.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,57,Total Imports,5,(1000 HEAD)         ,11.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,86,Total Supply,5,(1000 HEAD)         ,191748.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,88,Total Exports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,118,Cow Slaughter,5,(1000 HEAD)         ,11700.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,122,Calf Slaughter,5,(1000 HEAD)         ,800.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,124,Other Slaughter,5,(1000 HEAD)         ,19360.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,117,Total Slaughter,5,(1000 HEAD)         ,31860.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,172,Loss,5,(1000 HEAD)         ,3574.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,176,Ending Inventories,5,(1000 HEAD)         ,156314.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,178,Total Distribution,5,(1000 HEAD)         ,191748.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,199,Inventory Balance,5,(1000 HEAD)         ,5932.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,200,Inventory Change,23,(PERCENT)           ,3.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,206,Cow Change,23,(PERCENT)           ,3.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,204,Production Change,23,(PERCENT)           ,8.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,207,Production to Cows,23,(PERCENT)           ,57.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,209,Slaughter to Inventory,23,(PERCENT)           ,21.0
0011000,"Animal Numbers, Cattle        ",BR,Brazil                        ,2001,2001,00,213,Slaughter to Total Supply,23,(PERCENT)           ,17.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,13608.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,1091.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,4602.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,28,Production (Calf Crop),5,(1000 HEAD)         ,5582.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,57,Total Imports,5,(1000 HEAD)         ,302.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,86,Total Supply,5,(1000 HEAD)         ,19492.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,88,Total Exports,5,(1000 HEAD)         ,1307.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,118,Cow Slaughter,5,(1000 HEAD)         ,507.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,122,Calf Slaughter,5,(1000 HEAD)         ,343.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,124,Other Slaughter,5,(1000 HEAD)         ,2954.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,117,Total Slaughter,5,(1000 HEAD)         ,3804.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,172,Loss,5,(1000 HEAD)         ,629.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,176,Ending Inventories,5,(1000 HEAD)         ,13752.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,178,Total Distribution,5,(1000 HEAD)         ,19492.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,199,Inventory Balance,5,(1000 HEAD)         ,144.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,200,Inventory Change,23,(PERCENT)           ,3.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,206,Cow Change,23,(PERCENT)           ,2.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,204,Production Change,23,(PERCENT)           ,1.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,207,Production to Cows,23,(PERCENT)           ,98.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,209,Slaughter to Inventory,23,(PERCENT)           ,28.0
0011000,"Animal Numbers, Cattle        ",CA,Canada                        ,2001,2009,10,213,Slaughter to Total Supply,23,(PERCENT)           ,20.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,123532.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,5274.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,48000.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,28,Production (Calf Crop),5,(1000 HEAD)         ,33814.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,57,Total Imports,5,(1000 HEAD)         ,3.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,86,Total Supply,5,(1000 HEAD)         ,157349.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,88,Total Exports,5,(1000 HEAD)         ,57.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,118,Cow Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,124,Other Slaughter,5,(1000 HEAD)         ,38000.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,117,Total Slaughter,5,(1000 HEAD)         ,38000.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,172,Loss,5,(1000 HEAD)         ,1200.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,176,Ending Inventories,5,(1000 HEAD)         ,118092.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,178,Total Distribution,5,(1000 HEAD)         ,157349.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,199,Inventory Balance,5,(1000 HEAD)         ,-5440.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,200,Inventory Change,23,(PERCENT)           ,-3.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,206,Cow Change,23,(PERCENT)           ,-2.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,204,Production Change,23,(PERCENT)           ,-5.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,207,Production to Cows,23,(PERCENT)           ,63.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,209,Slaughter to Inventory,23,(PERCENT)           ,31.0
0011000,"Animal Numbers, Cattle        ",CH,China                         ,2001,2008,10,213,Slaughter to Total Supply,23,(PERCENT)           ,24.0
0011000,"Animal Numbers, Cattle        ",CO,Colombia                      ,2001,2014,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,20600.0
0011000,"Animal Numbers, Cattle        ",CO,Colombia                      ,2001,2014,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,2500.0
0011000,"Animal Numbers, Cattle        ",CO,Colombia                      ,2001,2014,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,7225.0
0011000,"Animal Numbers, Cattle        ",CO,Colombia                      ,2001,2014,10,28,Production (Calf Crop),5,(1000 HEAD)         ,5000.0
0011000,"Animal Numbers, Cattle        ",CO,Colombia                      ,2001,2014,10,57,Total Imports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",CO,Colombia                      ,2001,2014,10,86,Total Supply,5,(1000 HEAD)         ,25600.0
