Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2003,6,Arizona,Food,Hepatitis A,,Confirmed,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2004,3,Alabama,Food,,,,Restaurant - other or unknown type,2,0,,0,,"shrimp, unspecified; squash, unspecified",,Multiple,,,,,
2004,6,Alabama,Food,,,,Restaurant - other or unknown type,2,,,,,"tartar sauce, unspecified; fish, grouper, unspecified; coleslaw",,Multiple,,,,,
2004,1,Arizona,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,12,0,,0,,"pizza, unspecified",,Multiple,,,,,
2004,4,Arizona,Food,Other - Bacterium,,Suspected,Restaurant - other or unknown type,4,1,,0,,,,,,,,,
2004,7,Florida,Food,,,,Restaurant - other or unknown type,10,,,,,"pizza, cheese; pizza, meat",,Multiple,,,,,
2004,4,Arizona,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,52,0,,0,,"burrito, bean",cheese; legume,Multiple,,,,,
2004,7,Tennessee,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,41,1,,0,,"iceberg lettuce, unspecified",,Vegetable Row Crops,,,,,
2004,7,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,7,1,,0,,"fish, papio",fin fish,Fish,,,,,
2004,6,Florida,Food,Staphylococcus aureus; Bacillus cereus,,Suspected; Suspected,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,5,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,3,0,,0,,"seabass, unspecified",,Fish,,,,,
2003,7,Virginia,Food,Staphylococcus aureus,,Confirmed,Unknown,19,2,,0,,"ham, other",,Pork,,,,,
2004,7,Hawaii,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,1,,0,,"fish, ahi",fin fish,Fish,,,,,
2002,5,California,Food,Campylobacter jejuni,,Confirmed,Private home/residence; Caterer (food prepared off-site from where served); School/college/university,5,0,,0,,"unspecified beverage; liver, other",chicken,Chicken,,,,,
2004,6,Tennessee,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,4,2,,0,,"potato, mashed; custard; pudding, banana",,Multiple,,,,,
2004,6,Colorado,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,10,0,,0,,,,,,,,,
2004,6,Colorado,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,9,0,,0,,,,,,,,,
2004,7,California,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Private home/residence,19,0,,0,,"salsa, unspecified; pie, unspecified",,Multiple,,,,,
2004,4,Nevada,Food,,,,Other,30,2,,0,,,,,,,,,
2004,7,New York,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),13,0,,0,,"shell eggs, scrambled hard; french toast, unspecified",egg; egg,Eggs,,,,,
2004,6,Iowa,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),34,0,,0,,,,,,,,,
2004,3,Massachusetts,Food,,,,Restaurant - other or unknown type,22,0,,0,,,,,,,,,
2004,7,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Camp,17,0,,0,,,,,,,,,
2004,2,Florida,Food,,,,Caterer (food prepared off-site from where served),5,0,,0,,,,,,,,,
2004,6,California,Food,,,,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2004,7,Illinois,Food,,,,Restaurant - other or unknown type,7,0,,0,,,,,,,,,
2004,7,Illinois,Food,,,,"Fair, festival, other temp or mobile services; Other",4,,,,,,,,,,,,
2004,7,Illinois,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,8,Illinois,Food,,,,Restaurant - other or unknown type; Private home/residence,20,0,,0,,,,,,,,,
2003,9,Ohio,Food,Cryptosporidium parvum,,Confirmed,Other,144,3,,0,,"apple cider, unpasteurized",,Fruits,,,,,
2004,6,New York,Food,Salmonella enterica,Hadar,Confirmed,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),42,14,,0,,"chicken, baked",chicken,Chicken,,,,,
2004,6,Florida,Food,Norovirus Genogroup I,,Suspected,Private home/residence,4,0,,0,,,,,,,,,
2004,7,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,3,,,,,"chicken, buffalo wings; chicken salad",,Multiple,,,,,
2004,2,Washington,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Grocery store,3,0,,0,,"sandwich, deli",,Multiple,,,,,
2004,6,Washington,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,9,0,,0,,lettuce-based salads unspecified,,Multiple,,,,,
2004,5,Washington,Food,,,,Restaurant - other or unknown type,5,0,,0,,"pizza, meat",,Multiple,,,,,
2004,1,Washington,Food,,,,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,5,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type; Private home/residence,3,2,,0,,"queso fresco, unpasteurized",,Dairy,,,,,
2004,6,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,6,,,,,multiple foods,,Unclassifiable,,,,,
2003,9,Tennessee,Food,Trichinella spiralis,,Confirmed,Private home/residence,2,0,,0,,"bear, unspecified",,Game,,,,,
2004,6,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,,0,,"fish, eel",,Fish,,,,,
2003,10,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,,0,,"fish, omelu",fin fish,Fish,,,,,
2004,4,Washington,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,28,,,,,,,,,,,,
2004,5,Arizona,Food,,,,Restaurant - other or unknown type,8,,,,,guacamole; pico de gallo; carne asada,,Multiple,,,,,
2004,6,New York,Food,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),21,0,,0,,"roast beef, other",,Beef,,,,,
2004,6,New York,Food,,,,Restaurant - other or unknown type,4,0,,0,,"sandwich, chicken",,Multiple,,,,,
2004,5,Arizona,Food,Norovirus Genogroup I,,Suspected,Long-term care/nursing home/assisted living facility,49,0,,0,,"cottage cheese, unspecified; vegetable-based salads unspecified; fruit-based salads unspecified",,Multiple,,,,,
2004,5,North Carolina,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),33,0,,0,,fruit-based salads unspecified,,Multiple,,,,,
2004,4,Florida,Food,Norovirus Genogroup I,unknown,Confirmed,Restaurant - other or unknown type,13,0,,0,,,,,,,,,
2004,8,Minnesota,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,16,0,,0,,"sandwich, unspecified",,Multiple,,,,,
2004,7,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Religious facility,70,1,,0,,"spaghetti, unspecified",beef,Beef,,,,,
2004,8,Connecticut,Food,Bacillus cereus,,Confirmed,Religious facility,11,1,,0,,"chicken, roasted",chicken,Chicken,,,,,
2004,5,Florida,Food,Vibrio parahaemolyticus; Vibrio other,,Confirmed; Confirmed,Other,3,3,,0,,"crab, steamed",,Crustaceans,,,,,
2004,8,Illinois,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2003,1,Multistate,Food,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type; Private home/residence; Caterer (food prepared off-site from where served); Grocery store; Long-term care/nursing home/assisted living facility; Hospital,68,13,,2,,honeydew melon,,Fruits,,,,,
2003,2,Multistate,Food,Salmonella enterica,Saintpaul,Confirmed,Grocery store; Other,16,0,,0,,alfalfa sprouts,,Sprouts,,,,,
2003,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,13,7,,,,"steak, filet mignon",,Beef,,,,,
2003,6,Multistate,Food,Campylobacter jejuni,,Confirmed,Other,87,,,,,tap water,,Other,,,,,
2003,5,Multistate,Food,Salmonella enterica,Muenchen,Confirmed,Private home/residence; Grocery store; Child day care,58,15,,,,cantaloupe; honeydew melon,,Fruits,,,,,
2003,10,Multistate,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - other or unknown type; Private home/residence,56,11,,0,,"ground beef, hamburger; ground beef, meatballs",,Beef,,,,,
2004,7,New York,Food,Giardia duodenalis,,Confirmed,Restaurant - other or unknown type,20,0,,0,,,,,,,,,
2003,11,Multistate,Food,Salmonella enterica,Saintpaul,Confirmed,Restaurant - other or unknown type,33,15,,,,"tomato, unspecified; chicken, unspecified; iceberg lettuce, unspecified",,Multiple,,,,,
2003,11,Multistate,Food,Salmonella enterica,Chester,Confirmed,Restaurant - other or unknown type; Private home/residence; Grocery store,26,3,,1,,alfalfa sprouts,,Sprouts,,,,,
2004,8,Georgia,Food,Other - Chemical/Toxin,,Suspected,School/college/university,27,0,,0,,,,,,,,,
2004,6,Hawaii,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,24,0,,0,,"oysters, raw",,Mollusks,,,,,
2004,8,South Dakota,Food,Norovirus Genogroup II,,Suspected,Camp,18,0,,0,,bun,bread,Multiple,,,,,
2004,5,California,Food,,,,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2003,9,Multistate,Food,Salmonella enterica,Typhimurium,Confirmed,Other,22,2,,0,,egg salad/egg salad sandwich,,Multiple,,,,,
2004,4,Idaho,Food,,,,Restaurant - other or unknown type,17,,,,,,,,,,,,
2004,5,Idaho,Food,Norovirus Genogroup I,,Confirmed,Other,6,0,,0,,,,,,,,,
2004,7,California,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,11,0,,0,,"antipasto; rigatoni, unspecified",,Multiple,,,,,
2004,8,Tennessee,Food,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,20,0,,0,,"cake, unspecified",,Multiple,,,,,
2004,8,Minnesota,Food,Norovirus Genogroup I,,Confirmed,Private home/residence,33,1,,0,,potato salad,,Multiple,,,,,
2003,6,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type; Grocery store,40,1,,0,,potato salad,,Multiple,,,,,
2004,8,Georgia,Food,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),20,1,,1,,"roast beef, other",beef,Beef,,,,,
2004,5,Minnesota,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,4,2,,0,,"eggs, unspecified",,Eggs,,,,,
2004,7,California,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,9,0,,0,,"burrito, unspecified",,Multiple,,,,,
2004,4,Iowa,Food,Norovirus Genogroup I,,Confirmed,School/college/university,130,,,,,"sandwich, deli",,Multiple,,,,,
2004,7,California,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,5,0,,0,,"fish, ahi",fin fish,Fish,,,,,
2004,5,Iowa,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),20,,,,,fruit salad,,Multiple,,,,,
2004,8,Georgia,Food,Staphylococcus aureus,,Suspected,"Fair, festival, other temp or mobile services",4,0,,0,,"pork, bbq",pork,Pork,,,,,
2004,4,Iowa,Food,Salmonella enterica,Typhimurium var Cope,Confirmed,Restaurant - other or unknown type,20,2,,0,,"chicken, grilled",chicken,Chicken,,,,,
2004,6,Connecticut,Food,Salmonella enterica,,Confirmed,Private home/residence,6,0,,0,,,,,,,,,
2004,8,Wisconsin,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2003,9,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Other,9,1,,0,,,,,,,,,
2003,8,Multistate,Food,Salmonella enterica,Javiana,Confirmed,Unknown,18,2,,0,,,,,,,,,
2004,6,California,Food,Norovirus Genogroup I,,Confirmed,Long-term care/nursing home/assisted living facility,37,0,,0,,,,,,,,,
2004,8,Illinois,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,6,2,,0,,"ground beef, hamburger",,Beef,,,,,
2004,7,South Carolina,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,8,0,,0,,,,,,,,,
2004,7,South Carolina,Food,Heavy metals,,Confirmed,Restaurant - other or unknown type,10,0,,0,,"soda, unspecified",,Other,,,,,
2004,6,Oregon,Food,Salmonella enterica,Heidelberg,Confirmed,Other,8,2,,1,,"chicken, unspecified",,Chicken,,,,,
2004,6,Oregon,Food,Salmonella enterica,Heidelberg,Confirmed,Unknown,7,1,,0,,"chicken, unspecified",,Chicken,,,,,
2004,8,Minnesota,Food,Norovirus Genogroup I,,Confirmed,Office/indoor workplace,20,0,,0,,"sandwich, wrap",leafy green; vine-stalk eg. tomato,Multiple,,,,,
2004,8,Florida,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,4,1,,,,house salad,,Multiple,,,,,
2004,8,Florida,Food,,,,Restaurant - other or unknown type,2,,,,,seafood tempura,,Multiple,,,,,
2004,6,Colorado,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,,0,,"fish, ahi",,Fish,,,,,
2004,1,Colorado,Food,,,,Other,13,0,,0,,"soda, unspecified",,Other,,,,,
2004,8,Illinois,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),58,0,,0,,,,,,,,,
2004,9,Illinois,Food,,,,Restaurant - other or unknown type,14,,,,,"ground beef, hamburger",,Beef,,,,,
2004,8,Florida,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,18,,,,,"pork, bbq",,Multiple,,,,,
2004,3,California,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,9,0,,0,,,,,,,,,
2003,7,Illinois,Food,Hepatitis A,,Confirmed,Restaurant - other or unknown type,6,3,,0,,crab dishes,,Multiple,,,,,
2004,2,Oregon,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,2,Oregon,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,16,0,,0,,,,,,,,,
2004,3,Oregon,Food,Norovirus Genogroup I,,Confirmed,School/college/university,131,0,,0,,,,,,,,,
2004,7,Oregon,Food,,,,Private home/residence,6,0,,0,,"oysters, raw",,Mollusks,,,,,
2004,8,Oregon,Food,Norovirus Genogroup I,,Suspected,Unknown,12,2,,0,,,,,,,,,
2004,8,Oregon,Food,Vibrio unknown,,Suspected,Restaurant - other or unknown type,2,0,,0,,"oysters, raw",,Mollusks,,,,,
2004,4,Colorado,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served),84,0,,0,,"mixed vegetables, unspecified",,Multiple,,,,,
2004,2,Colorado,Food,Other - Chemical/Toxin,,Suspected,School/college/university,15,0,,0,,soup unspecified,,Multiple,,,,,
2004,5,Colorado,Food,Bacillus cereus,,Suspected,Restaurant - other or unknown type,9,0,,0,,"rice dishes, unspecified",,Multiple,,,,,
2004,9,Illinois,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,2,Wyoming,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,124,,,0,,,,,,,,,
2004,7,Oregon,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,24,0,,0,,ice,,Other,,,,,
2004,2,California,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,7,Oregon,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,11,0,,0,,"sandwich, unspecified",,Multiple,,,,,
2004,4,California,Food,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,1,Texas,Food,Norovirus Genogroup I,,Suspected,Long-term care/nursing home/assisted living facility,30,3,,,,,,,,,,,
2004,1,Texas,Food,Norovirus Genogroup I,,Suspected,Long-term care/nursing home/assisted living facility,17,0,,,,,,,,,,,
2004,1,Texas,Food,Norovirus Genogroup I,,Suspected,Long-term care/nursing home/assisted living facility,29,6,,,,,,,,,,,
2004,5,New York,Food,,,,Restaurant - other or unknown type,4,0,,0,,green salad,,Multiple,,,,,
2004,6,North Carolina,Food,Salmonella enterica,Javiana,Confirmed,Caterer (food prepared off-site from where served),60,1,,0,,"beans, baked",,Multiple,,,,,
2004,8,North Carolina,Food,,,,Restaurant - other or unknown type,15,0,,0,,,,,,,,,
2004,9,Nevada,Food,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,5,0,,0,,"beef, other; refried beans, unspecified",beef; legume,Multiple,,,,,
2004,9,Maryland,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Restaurant - other or unknown type,4,0,,0,,"mozarella sticks, fried",,Multiple,,,,,
2004,8,Maryland,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Private home/residence,12,2,,0,,"lasagna, beef",,Multiple,,,,,
2004,8,Minnesota,Food,Salmonella enterica,Heidelberg,Confirmed,Private home/residence,5,1,,0,,egg baked/casserole,egg,Eggs,,,,,
2004,2,California,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,78,2,,0,,"sandwich, turkey",turkey,Turkey,,,,,
2004,7,California,Food,Salmonella enterica,Infantis,Confirmed,Other,11,0,,0,,"pork, other",,Pork,,,,,
2004,8,California,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,4,0,,0,,potato salad,,Multiple,,,,,
2004,6,Oregon,Food,Salmonella enterica,Saintpaul,Confirmed,Unknown,3,0,,0,,,,,,,,,
2004,9,Illinois,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,9,Oregon,Food,Mycotoxins,,Confirmed,Private home/residence,7,7,,0,,"soup, mushroom",,Multiple,,,,,
2004,9,Nevada,Food,Vibrio parahaemolyticus,,Suspected,Other,2,0,,0,,"oysters, raw","oysters, raw",Mollusks,,,,,
2004,9,Alabama,Food,,,,Restaurant - other or unknown type,2,0,,0,,"shrimp, unspecified",,Crustaceans,,,,,
2003,3,California,Food,Salmonella enterica,,Confirmed,Other,13,2,,,,strawberries,,Fruits,,,,,
2004,1,California,Food,Salmonella enterica,Heidelberg,Confirmed,Caterer (food prepared off-site from where served); Child day care,9,5,,0,,"shell eggs, boiled hard",,Eggs,,,,,
2004,9,Maryland,Food,,,,Restaurant - other or unknown type,4,0,,0,,"chicken, other",,Chicken,,,,,
2004,6,California,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,43,0,,0,,"salad, unspecified",,Multiple,,,,,
2004,2,California,Food,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2004,4,Colorado,Food,Norovirus Genogroup I,,Confirmed,Caterer (food prepared off-site from where served); Other,35,0,,0,,"chicken, other",,Chicken,,,,,
2004,6,Colorado,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,14,0,,0,,"sandwich, deli",,Multiple,,,,,
2004,6,Colorado,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,15,0,,0,,lettuce-based salads unspecified,,Multiple,,,,,
2004,9,Illinois,Food,,,,Caterer (food prepared off-site from where served),5,0,,0,,,,,,,,,
2004,8,Oregon,Food,Salmonella enterica,Heidelberg,Confirmed,Long-term care/nursing home/assisted living facility,15,1,,1,,,,,,,,,
2004,4,California,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,5,California,Food,Other - Bacterium,,Suspected,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2004,6,California,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,22,0,,0,,"cucumber, unspecified",vine-stalk eg. tomato,Seeded Vegetables,,,,,
2004,2,California,Food,Salmonella enterica,unknown,Suspected,Restaurant - other or unknown type,25,0,,0,,"chicken, bbq",chicken,Chicken,,,,,
2004,6,California,Food,Salmonella enterica,Newport,Confirmed,Other,100,5,,0,,"other milk, pasteurized",,Dairy,,,,,
2004,8,Washington,Food,,,,Restaurant - other or unknown type,2,0,,0,,"rice, unspecified",,Grains-Beans,,,,,
2004,3,Washington,Food,Salmonella enterica,,Confirmed,Restaurant - other or unknown type,9,2,,0,,,,,,,,,
2004,9,Washington,Food,,,,Restaurant - other or unknown type,8,0,,0,,,,,,,,,
2004,9,Washington,Food,,,,Restaurant - other or unknown type,9,0,,0,,"pizza, unspecified",,Multiple,,,,,
2004,8,Washington,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,7,0,,0,,,,,,,,,
2004,9,Washington,Food,,,,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2004,9,Illinois,Food,"Escherichia coli, Enterotoxigenic",,Suspected,Office/indoor workplace,300,2,,0,,cucumber salad,,Multiple,,,,,
2004,10,Illinois,Food,Norovirus Genogroup I,,Confirmed,Private home/residence; Caterer (food prepared off-site from where served); Other,17,0,,0,,,,,,,,,
2004,9,New York,Food,Salmonella enterica,Anatum,Confirmed,"Fair, festival, other temp or mobile services",108,0,,0,,"roast beef, other",beef,Beef,,,,,
2004,6,California,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Caterer (food prepared off-site from where served); Other,20,0,,0,,lettuce-based salads unspecified,,Multiple,,,,,
2004,9,New York,Food,"Escherichia coli, Shiga toxin-producing; Cryptosporidium parvum",O111; ,Confirmed; Confirmed,Other,212,14,,0,,"apple cider, unpasteurized","fruit, unspecified",Fruits,,,,,
