CommodityCode,CommodityDescription,MarketYear,CalendarYear,Month,AttributeDescription,UnitDescription,Value
0813100,"Meal, Soybean                 ",2016,2019,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.7852
0813100,"Meal, Soybean                 ",2016,2019,07,Beginning Stocks,(1000 MT)           ,239.0
0813100,"Meal, Soybean                 ",2016,2019,07,Production,(1000 MT)           ,40630.0
0813100,"Meal, Soybean                 ",2016,2019,07,MY Imports,(1000 MT)           ,313.0
0813100,"Meal, Soybean                 ",2016,2019,07,Total Supply,(1000 MT)           ,41182.0
0813100,"Meal, Soybean                 ",2016,2019,07,MY Exports,(1000 MT)           ,10505.0
0813100,"Meal, Soybean                 ",2016,2019,07,MY Exp. to EU,(1000 MT)           ,1425.0
0813100,"Meal, Soybean                 ",2016,2019,07,Feed Waste Dom. Cons.,(1000 MT)           ,30314.0
0813100,"Meal, Soybean                 ",2016,2019,07,Total Dom. Cons.,(1000 MT)           ,30314.0
0813100,"Meal, Soybean                 ",2016,2019,07,Ending Stocks,(1000 MT)           ,363.0
0813100,"Meal, Soybean                 ",2016,2019,07,Total Distribution,(1000 MT)           ,41182.0
0813100,"Meal, Soybean                 ",2016,2019,07,CY Imports,(1000 MT)           ,331.0
0813100,"Meal, Soybean                 ",2016,2019,07,CY Exports,(1000 MT)           ,10706.0
0813100,"Meal, Soybean                 ",2016,2019,07,SME,(1000 MT)           ,30314.0
0813100,"Meal, Soybean                 ",2017,2020,09,Crush,(1000 MT)           ,55926.0
0813100,"Meal, Soybean                 ",2017,2020,09,"Extr. Rate, 999.9999",(PERCENT)           ,0.7985
0813100,"Meal, Soybean                 ",2017,2020,09,Beginning Stocks,(1000 MT)           ,363.0
0813100,"Meal, Soybean                 ",2017,2020,09,Production,(1000 MT)           ,44657.0
0813100,"Meal, Soybean                 ",2017,2020,09,MY Imports,(1000 MT)           ,438.0
0813100,"Meal, Soybean                 ",2017,2020,09,Total Supply,(1000 MT)           ,45458.0
0813100,"Meal, Soybean                 ",2017,2020,09,MY Exports,(1000 MT)           ,12717.0
0813100,"Meal, Soybean                 ",2017,2020,09,MY Exp. to EU,(1000 MT)           ,788.0
0813100,"Meal, Soybean                 ",2017,2020,09,Feed Waste Dom. Cons.,(1000 MT)           ,32237.0
0813100,"Meal, Soybean                 ",2017,2020,09,Total Dom. Cons.,(1000 MT)           ,32237.0
0813100,"Meal, Soybean                 ",2017,2020,09,Ending Stocks,(1000 MT)           ,504.0
0813100,"Meal, Soybean                 ",2017,2020,09,Total Distribution,(1000 MT)           ,45458.0
0813100,"Meal, Soybean                 ",2017,2020,09,CY Imports,(1000 MT)           ,491.0
0813100,"Meal, Soybean                 ",2017,2020,09,CY Exports,(1000 MT)           ,13017.0
0813100,"Meal, Soybean                 ",2017,2020,09,SME,(1000 MT)           ,32237.0
0813100,"Meal, Soybean                 ",2018,2020,09,Crush,(1000 MT)           ,56935.0
0813100,"Meal, Soybean                 ",2018,2020,09,"Extr. Rate, 999.9999",(PERCENT)           ,0.7778
0813100,"Meal, Soybean                 ",2018,2020,09,Beginning Stocks,(1000 MT)           ,504.0
0813100,"Meal, Soybean                 ",2018,2020,09,Production,(1000 MT)           ,44283.0
0813100,"Meal, Soybean                 ",2018,2020,09,MY Imports,(1000 MT)           ,620.0
0813100,"Meal, Soybean                 ",2018,2020,09,Total Supply,(1000 MT)           ,45407.0
0813100,"Meal, Soybean                 ",2018,2020,09,MY Exports,(1000 MT)           ,12191.0
0813100,"Meal, Soybean                 ",2018,2020,09,MY Exp. to EU,(1000 MT)           ,750.0
0813100,"Meal, Soybean                 ",2018,2020,09,Feed Waste Dom. Cons.,(1000 MT)           ,32851.0
0813100,"Meal, Soybean                 ",2018,2020,09,Total Dom. Cons.,(1000 MT)           ,32851.0
0813100,"Meal, Soybean                 ",2018,2020,09,Ending Stocks,(1000 MT)           ,365.0
0813100,"Meal, Soybean                 ",2018,2020,09,Total Distribution,(1000 MT)           ,45407.0
0813100,"Meal, Soybean                 ",2018,2020,09,CY Imports,(1000 MT)           ,607.0
0813100,"Meal, Soybean                 ",2018,2020,09,CY Exports,(1000 MT)           ,12373.0
0813100,"Meal, Soybean                 ",2018,2020,09,SME,(1000 MT)           ,32851.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,Crush,(1000 MT)           ,683.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,Production,(1000 MT)           ,334.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,Total Supply,(1000 MT)           ,339.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,MY Exports,(1000 MT)           ,17.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,Feed Waste Dom. Cons.,(1000 MT)           ,317.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,Total Dom. Cons.,(1000 MT)           ,317.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,Total Distribution,(1000 MT)           ,339.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,CY Exports,(1000 MT)           ,12.0
0813500,"Meal, Sunflowerseed           ",2007,2015,08,SME,(1000 MT)           ,211.439
0813500,"Meal, Sunflowerseed           ",2008,2015,08,Crush,(1000 MT)           ,661.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,Production,(1000 MT)           ,342.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,Total Supply,(1000 MT)           ,347.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,MY Exports,(1000 MT)           ,7.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,Feed Waste Dom. Cons.,(1000 MT)           ,335.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,Total Dom. Cons.,(1000 MT)           ,335.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,Total Distribution,(1000 MT)           ,347.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,CY Exports,(1000 MT)           ,9.0
0813500,"Meal, Sunflowerseed           ",2008,2015,08,SME,(1000 MT)           ,223.445
0813500,"Meal, Sunflowerseed           ",2009,2015,08,Crush,(1000 MT)           ,776.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,Production,(1000 MT)           ,382.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,Total Supply,(1000 MT)           ,387.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,MY Exports,(1000 MT)           ,6.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,Feed Waste Dom. Cons.,(1000 MT)           ,376.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,Total Dom. Cons.,(1000 MT)           ,376.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,Total Distribution,(1000 MT)           ,387.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,CY Exports,(1000 MT)           ,4.0
0813500,"Meal, Sunflowerseed           ",2009,2015,08,SME,(1000 MT)           ,250.792
0813500,"Meal, Sunflowerseed           ",2010,2016,05,Crush,(1000 MT)           ,588.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,Production,(1000 MT)           ,258.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,Total Supply,(1000 MT)           ,263.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,MY Exports,(1000 MT)           ,3.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,Feed Waste Dom. Cons.,(1000 MT)           ,255.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,Total Dom. Cons.,(1000 MT)           ,255.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,Total Distribution,(1000 MT)           ,263.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,CY Exports,(1000 MT)           ,3.0
0813500,"Meal, Sunflowerseed           ",2010,2016,05,SME,(1000 MT)           ,170.085
0813500,"Meal, Sunflowerseed           ",2011,2017,02,Crush,(1000 MT)           ,349.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,Production,(1000 MT)           ,181.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,Total Supply,(1000 MT)           ,186.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,MY Exports,(1000 MT)           ,3.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,Feed Waste Dom. Cons.,(1000 MT)           ,178.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,Total Dom. Cons.,(1000 MT)           ,178.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,Total Distribution,(1000 MT)           ,186.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,CY Exports,(1000 MT)           ,4.0
0813500,"Meal, Sunflowerseed           ",2011,2017,02,SME,(1000 MT)           ,118.726
0813500,"Meal, Sunflowerseed           ",2012,2017,02,Crush,(1000 MT)           ,451.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,Production,(1000 MT)           ,238.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,Total Supply,(1000 MT)           ,243.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,MY Exports,(1000 MT)           ,19.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,Feed Waste Dom. Cons.,(1000 MT)           ,219.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,Total Dom. Cons.,(1000 MT)           ,219.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,Total Distribution,(1000 MT)           ,243.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,CY Exports,(1000 MT)           ,19.0
0813500,"Meal, Sunflowerseed           ",2012,2017,02,SME,(1000 MT)           ,146.073
0813500,"Meal, Sunflowerseed           ",2013,2017,02,Crush,(1000 MT)           ,463.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,Production,(1000 MT)           ,240.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,Total Supply,(1000 MT)           ,256.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,MY Exports,(1000 MT)           ,8.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,Feed Waste Dom. Cons.,(1000 MT)           ,243.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,Total Dom. Cons.,(1000 MT)           ,243.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,Total Distribution,(1000 MT)           ,256.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,CY Exports,(1000 MT)           ,9.0
0813500,"Meal, Sunflowerseed           ",2013,2017,02,SME,(1000 MT)           ,162.081
0813500,"Meal, Sunflowerseed           ",2014,2017,02,Crush,(1000 MT)           ,366.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,Production,(1000 MT)           ,179.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,Total Supply,(1000 MT)           ,204.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,MY Exports,(1000 MT)           ,7.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,Feed Waste Dom. Cons.,(1000 MT)           ,192.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,Total Dom. Cons.,(1000 MT)           ,192.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,Total Distribution,(1000 MT)           ,204.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,CY Exports,(1000 MT)           ,7.0
0813500,"Meal, Sunflowerseed           ",2014,2017,02,SME,(1000 MT)           ,128.064
0813500,"Meal, Sunflowerseed           ",2015,2018,04,Crush,(1000 MT)           ,495.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,Production,(1000 MT)           ,252.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,Total Supply,(1000 MT)           ,278.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,MY Exports,(1000 MT)           ,12.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,Feed Waste Dom. Cons.,(1000 MT)           ,261.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,Total Dom. Cons.,(1000 MT)           ,261.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,Total Distribution,(1000 MT)           ,278.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,CY Exports,(1000 MT)           ,12.0
0813500,"Meal, Sunflowerseed           ",2015,2018,04,SME,(1000 MT)           ,174.087
0813500,"Meal, Sunflowerseed           ",2016,2019,11,Crush,(1000 MT)           ,508.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,Production,(1000 MT)           ,259.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,Total Supply,(1000 MT)           ,275.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,MY Exports,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,Feed Waste Dom. Cons.,(1000 MT)           ,265.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,Total Dom. Cons.,(1000 MT)           ,265.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,Total Distribution,(1000 MT)           ,275.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,CY Exports,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2016,2019,11,SME,(1000 MT)           ,176.755
0813500,"Meal, Sunflowerseed           ",2017,2019,03,Crush,(1000 MT)           ,475.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,Production,(1000 MT)           ,242.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,Total Supply,(1000 MT)           ,248.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,MY Exports,(1000 MT)           ,6.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,Feed Waste Dom. Cons.,(1000 MT)           ,237.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,Total Dom. Cons.,(1000 MT)           ,237.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,Total Distribution,(1000 MT)           ,248.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,CY Exports,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2017,2019,03,SME,(1000 MT)           ,158.079
0813500,"Meal, Sunflowerseed           ",2018,2020,03,Crush,(1000 MT)           ,485.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,Beginning Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,Production,(1000 MT)           ,247.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,Total Supply,(1000 MT)           ,254.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,MY Exports,(1000 MT)           ,15.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,Feed Waste Dom. Cons.,(1000 MT)           ,234.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,Total Dom. Cons.,(1000 MT)           ,234.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,Ending Stocks,(1000 MT)           ,5.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,Total Distribution,(1000 MT)           ,254.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,CY Exports,(1000 MT)           ,15.0
0813500,"Meal, Sunflowerseed           ",2018,2020,03,SME,(1000 MT)           ,156.078
0111000,"Meat, Beef and Veal           ",2007,2019,10,Production,(1000 MT CWE)       ,12097.0
0111000,"Meat, Beef and Veal           ",2007,2019,10,Human Dom. Consumption,(1000 MT CWE)       ,12830.0
0111000,"Meat, Beef and Veal           ",2007,2019,10,Total Dom. Consumption,(1000 MT CWE)       ,12830.0
0111000,"Meat, Beef and Veal           ",2007,2019,10,Inventory Balance,(1000 MT CWE)       ,1.0
0111000,"Meat, Beef and Veal           ",2007,2019,10,Export Change,(PERCENT)           ,25.0
0111000,"Meat, Beef and Veal           ",2007,2019,10,Imports Percent Consumption,(PERCENT)           ,11.0
0111000,"Meat, Beef and Veal           ",2007,2019,10,Exports Percent Production,(PERCENT)           ,5.0
0111000,"Meat, Beef and Veal           ",2007,2019,10,Population,(PEOPLE)            ,301696000.0
